step_idx	elapsed_s	status	reverse_active	obstacle_added	stuck_detection_armed	raw_rover_x	raw_rover_y	raw_rover_z	raw_heading_deg	rover_x_cm	rover_y_cm	rover_z_cm	rover_heading_deg	raw_pose_delta	pose_delta_cm	telemetry_speed	telemetry_distance_traveled	distance_traveled_delta	moved_since_anchor_cm	stationary_elapsed_s	goal_dist_cm	goal_x_cm	goal_y_cm	target_x_cm	target_y_cm	rover_cell_x	rover_cell_y	target_cell_x	target_cell_y	path_len	waypoint_idx	waypoint_distance_cm	goals_reached	throttle_cmd	steering_cmd	obstacle_total
2963	765.665	Running | Goals: 8	0	0	1	-5641.800	-10110.000	1439.600	179.900	2519.971	-1809.961	-40.008	-89.900	0.905	90.497	9.300	671.800	0.900	0.000	0.000	6255.004	-3575.073	-404.428	2024.927	-1795.020	145	13	135	13	696	51	495.269	8	20.000	-1.000	137
2964	765.939	Running | Goals: 8	0	0	1	-5641.800	-10110.000	1439.600	179.900	2519.971	-1809.961	-40.008	-89.900	0.000	0.000	9.300	671.800	0.000	0.000	0.000	6255.004	-3575.073	-404.428	2024.927	-1795.020	145	13	135	13	696	51	495.269	8	20.000	-1.000	137
2965	766.221	Running | Goals: 8	0	0	1	-5641.800	-10110.000	1439.600	179.900	2519.971	-1809.961	-40.008	-89.900	0.000	0.000	9.300	671.800	0.000	0.000	0.000	6255.004	-3575.073	-404.428	2024.927	-1795.020	145	13	135	13	696	51	495.269	8	20.000	-1.000	137
2966	766.489	Running | Goals: 8	0	0	1	-5642.000	-10110.900	1439.600	188.100	2500.000	-1900.000	-40.008	-98.100	0.922	92.227	9.700	672.700	0.900	0.000	0.000	6256.456	-3575.073	-404.428	2004.908	-1895.020	145	11	135	11	700	51	495.117	8	20.000	-1.000	137
2967	766.762	Running | Goals: 8	0	0	1	-5642.000	-10110.900	1439.600	188.100	2500.000	-1900.000	-40.008	-98.100	0.000	0.000	9.700	672.700	0.000	0.000	0.000	6256.456	-3575.073	-404.428	2004.908	-1895.020	145	11	135	11	700	51	495.117	8	20.000	-1.000	137
2968	767.033	Running | Goals: 8	0	0	1	-5642.000	-10110.900	1439.600	188.100	2500.000	-1900.000	-40.008	-98.100	0.000	0.000	9.700	672.700	0.000	0.000	0.000	6256.456	-3575.073	-404.428	2004.908	-1895.020	145	11	135	11	700	51	495.117	8	20.000	-1.000	137
2969	767.320	Running | Goals: 8	0	0	1	-5642.000	-10110.900	1439.600	188.100	2500.000	-1900.000	-40.008	-98.100	0.000	0.000	9.700	672.700	0.000	0.000	0.000	6256.456	-3575.073	-404.428	2004.908	-1895.020	145	11	135	11	700	51	495.117	8	20.000	-1.000	137
2970	767.583	Running | Goals: 8	0	0	1	-5642.400	-10111.800	1439.600	196.800	2460.010	-1989.942	-40.008	-106.800	0.984	98.431	9.900	673.700	1.000	0.000	0.000	6239.878	-3575.073	-404.428	1961.216	-1995.020	144	9	134	9	702	51	498.819	8	20.000	-1.000	137
2971	767.854	Running | Goals: 8	0	0	1	-5642.400	-10111.800	1439.600	196.800	2460.010	-1989.942	-40.008	-106.800	0.000	0.000	9.900	673.700	0.000	0.000	0.000	6239.878	-3575.073	-404.428	1961.216	-1995.020	144	9	134	9	702	51	498.819	8	20.000	-1.000	137
2972	768.119	Running | Goals: 8	0	0	1	-5642.400	-10111.800	1439.600	196.800	2460.010	-1989.942	-40.008	-106.800	0.000	0.000	9.900	673.700	0.000	0.000	0.000	6239.878	-3575.073	-404.428	1961.216	-1995.020	144	9	134	9	702	51	498.819	8	20.000	-1.000	137
2973	768.386	Running | Goals: 8	0	0	1	-5642.400	-10111.800	1439.600	196.800	2460.010	-1989.942	-40.008	-106.800	0.000	0.000	9.900	673.700	0.000	0.000	0.000	6239.878	-3575.073	-404.428	1961.216	-1995.020	144	9	134	9	702	51	498.819	8	20.000	-1.000	137
2974	768.652	Running | Goals: 8	0	0	1	-5642.900	-10112.601	1439.600	208.000	2410.010	-2070.020	-40.008	-118.000	0.944	94.406	9.700	674.700	1.000	0.000	0.000	6212.520	-3575.073	-404.428	1926.884	-2045.020	143	8	134	8	701	51	483.772	8	20.000	-1.000	137
2975	768.916	Running | Goals: 8	0	0	1	-5642.900	-10112.601	1439.600	208.000	2410.010	-2070.020	-40.008	-118.000	0.000	0.000	9.700	674.700	0.000	0.000	0.000	6212.520	-3575.073	-404.428	1926.884	-2045.020	143	8	134	8	701	51	483.772	8	20.000	-1.000	137
2976	769.190	Running | Goals: 8	0	0	1	-5642.900	-10112.601	1439.600	208.000	2410.010	-2070.020	-40.008	-118.000	0.000	0.000	9.700	674.700	0.000	0.000	0.000	6212.520	-3575.073	-404.428	1926.884	-2045.020	143	8	134	8	701	51	483.772	8	20.000	-1.000	137
2977	769.466	Running | Goals: 8	0	0	1	-5642.900	-10112.601	1439.600	208.000	2410.010	-2070.020	-40.008	-118.000	0.000	0.000	9.700	674.700	0.000	0.000	0.000	6212.520	-3575.073	-404.428	1926.884	-2045.020	143	8	134	8	701	51	483.772	8	20.000	-1.000	137
2978	769.739	Running | Goals: 8	0	0	1	-5643.500	-10113.200	1439.600	217.800	2350.000	-2129.980	-40.008	-127.800	0.848	84.832	9.900	675.600	0.900	0.000	0.000	6171.225	-3575.073	-404.428	1874.927	-2104.980	142	24	133	24	699	51	475.730	8	20.000	-1.000	137
2979	770.021	Running | Goals: 8	0	0	1	-5643.500	-10113.200	1439.600	217.800	2350.000	-2129.980	-40.008	-127.800	0.000	0.000	9.900	675.600	0.000	0.000	0.000	6171.225	-3575.073	-404.428	1874.927	-2104.980	142	24	133	24	699	51	475.730	8	20.000	-1.000	137
2980	770.295	Running | Goals: 8	0	0	1	-5643.500	-10113.200	1439.600	217.800	2350.000	-2129.980	-40.008	-127.800	0.000	0.000	9.900	675.600	0.000	0.000	0.000	6171.225	-3575.073	-404.428	1874.927	-2104.980	142	24	133	24	699	51	475.730	8	20.000	-1.000	137
2981	770.574	Running | Goals: 8	0	0	1	-5644.300	-10113.800	1439.700	227.300	2269.971	-2189.942	-29.999	-137.300	1.005	100.500	10.200	676.500	0.900	0.000	0.000	6111.677	-3575.073	-404.428	1774.985	-2204.980	140	22	131	22	695	51	495.214	8	20.000	-1.000	137
2982	770.851	Running | Goals: 8	0	0	1	-5644.300	-10113.800	1439.700	227.300	2269.971	-2189.942	-29.999	-137.300	0.000	0.000	10.200	676.500	0.000	0.000	0.000	6111.677	-3575.073	-404.428	1774.985	-2204.980	140	22	131	22	695	51	495.214	8	20.000	-1.000	137
2983	771.120	Running | Goals: 8	0	0	1	-5644.300	-10113.800	1439.700	227.300	2269.971	-2189.942	-29.999	-137.300	0.000	0.000	10.200	676.500	0.000	0.000	0.000	6111.677	-3575.073	-404.428	1774.985	-2204.980	140	22	131	22	695	51	495.214	8	20.000	-1.000	137
2984	771.391	Running | Goals: 8	0	0	1	-5644.300	-10113.800	1439.700	227.300	2269.971	-2189.942	-29.999	-137.300	0.000	0.000	10.200	676.500	0.000	0.000	0.000	6111.677	-3575.073	-404.428	1774.985	-2204.980	140	22	131	22	695	51	495.214	8	20.000	-1.000	137
2985	771.682	Running | Goals: 8	0	0	1	-5645.200	-10114.200	1439.800	237.900	2179.980	-2229.980	-20.001	-147.900	0.990	99.002	10.300	677.500	1.000	0.000	0.000	6037.655	-3575.073	-404.428	1731.910	-2204.980	139	22	130	22	691	51	448.768	8	20.000	-1.000	137
2986	771.964	Running | Goals: 8	0	0	1	-5645.200	-10114.200	1439.800	237.900	2179.980	-2229.980	-20.001	-147.900	0.000	0.000	10.300	677.500	0.000	0.000	0.000	6037.655	-3575.073	-404.428	1731.910	-2204.980	139	22	130	22	691	51	448.768	8	20.000	-1.000	137
2987	772.233	Running | Goals: 8	0	0	1	-5645.200	-10114.200	1439.800	237.900	2179.980	-2229.980	-20.001	-147.900	0.000	0.000	10.300	677.500	0.000	0.000	0.000	6037.655	-3575.073	-404.428	1731.910	-2204.980	139	22	130	22	691	51	448.768	8	20.000	-1.000	137
2988	772.502	Running | Goals: 8	0	0	1	-5646.000	-10114.400	1439.800	247.300	2100.000	-2250.000	-20.001	-157.300	0.824	82.448	10.400	678.300	0.800	0.000	0.000	5967.628	-3575.073	-404.428	1604.908	-2254.980	137	21	127	21	681	51	495.117	8	30.000	-0.632	137
2989	772.778	Running | Goals: 8	0	0	1	-5646.000	-10114.400	1439.800	247.300	2100.000	-2250.000	-20.001	-157.300	0.000	0.000	10.400	678.300	0.000	0.000	0.000	5967.628	-3575.073	-404.428	1604.908	-2254.980	137	21	127	21	681	51	495.117	8	30.000	-0.632	137
2990	773.050	Running | Goals: 8	0	0	1	-5646.000	-10114.400	1439.800	247.300	2100.000	-2250.000	-20.001	-157.300	0.000	0.000	10.400	678.300	0.000	0.000	0.000	5967.628	-3575.073	-404.428	1604.908	-2254.980	137	21	127	21	681	51	495.117	8	30.000	-0.632	137
2991	773.321	Running | Goals: 8	0	0	1	-5646.000	-10114.400	1439.800	247.300	2100.000	-2250.000	-20.001	-157.300	0.000	0.000	10.400	678.300	0.000	0.000	0.000	5967.628	-3575.073	-404.428	1604.908	-2254.980	137	21	127	21	681	51	495.117	8	30.000	-0.632	137
2992	773.589	Running | Goals: 8	0	0	1	-5647.000	-10114.500	1439.900	258.400	2000.000	-2259.961	-10.004	-168.400	1.010	100.991	10.600	679.300	1.000	0.000	0.000	5875.750	-3575.073	-404.428	1504.908	-2254.980	135	21	125	21	671	51	495.117	8	30.000	-0.348	137
2993	773.861	Running | Goals: 8	0	0	1	-5647.000	-10114.500	1439.900	258.400	2000.000	-2259.961	-10.004	-168.400	0.000	0.000	10.600	679.300	0.000	0.000	0.000	5875.750	-3575.073	-404.428	1504.908	-2254.980	135	21	125	21	671	51	495.117	8	30.000	-0.348	137
2994	774.133	Running | Goals: 8	0	0	1	-5647.000	-10114.500	1439.900	258.400	2000.000	-2259.961	-10.004	-168.400	0.000	0.000	10.600	679.300	0.000	0.000	0.000	5875.750	-3575.073	-404.428	1504.908	-2254.980	135	21	125	21	671	51	495.117	8	30.000	-0.348	137
2995	774.402	Running | Goals: 8	0	0	1	-5647.000	-10114.500	1439.900	258.400	2000.000	-2259.961	-10.004	-168.400	0.000	0.000	10.600	679.300	0.000	0.000	0.000	5875.750	-3575.073	-404.428	1504.908	-2254.980	135	21	125	21	671	51	495.117	8	30.000	-0.348	137
2996	774.709	Running | Goals: 8	0	0	1	-5648.000	-10114.500	1439.900	264.600	1900.000	-2259.961	-10.004	-174.600	1.000	100.000	11.700	680.300	1.000	0.000	0.000	5780.954	-3575.073	-404.428	1404.908	-2254.980	133	21	123	21	661	51	495.117	8	30.000	-0.171	137
2997	774.987	Running | Goals: 8	0	0	1	-5648.000	-10114.500	1439.900	264.600	1900.000	-2259.961	-10.004	-174.600	0.000	0.000	11.700	680.300	0.000	0.000	0.000	5780.954	-3575.073	-404.428	1404.908	-2254.980	133	21	123	21	661	51	495.117	8	30.000	-0.171	137
2998	775.275	Running | Goals: 8	0	0	1	-5648.000	-10114.500	1439.900	264.600	1900.000	-2259.961	-10.004	-174.600	0.000	0.000	11.700	680.300	0.000	0.000	0.000	5780.954	-3575.073	-404.428	1404.908	-2254.980	133	21	123	21	661	51	495.117	8	30.000	-0.171	137
2999	775.545	Running | Goals: 8	0	0	1	-5649.100	-10114.500	1440.000	267.500	1789.990	-2259.961	-0.006	-177.500	1.105	110.463	12.200	681.400	1.100	0.000	0.000	5676.874	-3575.073	-404.428	1311.043	-2254.980	131	21	121	21	652	51	478.973	8	30.000	-0.088	137
3000	775.814	Running | Goals: 8	0	0	1	-5649.100	-10114.500	1440.000	267.500	1789.990	-2259.961	-0.006	-177.500	0.000	0.000	12.200	681.400	0.000	0.000	0.000	5676.874	-3575.073	-404.428	1311.043	-2254.980	131	21	121	21	652	51	478.973	8	30.000	-0.088	137
3001	776.082	Running | Goals: 8	0	0	1	-5649.100	-10114.500	1440.000	267.500	1789.990	-2259.961	-0.006	-177.500	0.000	0.000	12.200	681.400	0.000	0.000	0.000	5676.874	-3575.073	-404.428	1311.043	-2254.980	131	21	121	21	652	51	478.973	8	30.000	-0.088	137
3002	776.355	Running | Goals: 8	0	0	1	-5649.100	-10114.500	1440.000	267.500	1789.990	-2259.961	-0.006	-177.500	0.000	0.000	12.200	681.400	0.000	0.000	0.000	5676.874	-3575.073	-404.428	1311.043	-2254.980	131	21	121	21	652	51	478.973	8	30.000	-0.088	137
3003	776.624	Running | Goals: 8	0	0	1	-5650.200	-10114.500	1440.100	268.000	1679.980	-2259.961	9.992	-178.000	1.105	110.463	12.100	682.500	1.100	0.000	0.000	5573.023	-3575.073	-404.428	1220.487	-2254.980	129	21	119	21	643	51	459.521	8	30.000	-0.075	137
3004	776.889	Running | Goals: 8	0	0	1	-5650.200	-10114.500	1440.100	268.000	1679.980	-2259.961	9.992	-178.000	0.000	0.000	12.100	682.500	0.000	0.000	0.000	5573.023	-3575.073	-404.428	1220.487	-2254.980	129	21	119	21	643	51	459.521	8	30.000	-0.075	137
3005	777.160	Running | Goals: 8	0	0	1	-5650.200	-10114.500	1440.100	268.000	1679.980	-2259.961	9.992	-178.000	0.000	0.000	12.100	682.500	0.000	0.000	0.000	5573.023	-3575.073	-404.428	1220.487	-2254.980	129	21	119	21	643	51	459.521	8	30.000	-0.075	137
3006	777.422	Running | Goals: 8	0	0	1	-5650.200	-10114.500	1440.100	268.000	1679.980	-2259.961	9.992	-178.000	0.000	0.000	12.100	682.500	0.000	0.000	0.000	5573.023	-3575.073	-404.428	1220.487	-2254.980	129	21	119	21	643	51	459.521	8	30.000	-0.075	137
3007	777.689	Running | Goals: 8	0	0	1	-5651.300	-10114.601	1440.200	268.100	1569.971	-2270.020	20.001	-178.100	1.109	110.921	12.000	683.600	1.100	0.000	0.000	5472.833	-3575.073	-404.428	1074.985	-2254.980	126	21	117	21	628	51	495.214	8	30.000	-0.104	137
3008	777.950	Running | Goals: 8	0	0	1	-5651.300	-10114.601	1440.200	268.100	1569.971	-2270.020	20.001	-178.100	0.000	0.000	12.000	683.600	0.000	0.000	0.000	5472.833	-3575.073	-404.428	1074.985	-2254.980	126	21	117	21	628	51	495.214	8	30.000	-0.104	137
3009	778.220	Running | Goals: 8	0	0	1	-5651.300	-10114.601	1440.200	268.100	1569.971	-2270.020	20.001	-178.100	0.000	0.000	12.000	683.600	0.000	0.000	0.000	5472.833	-3575.073	-404.428	1074.985	-2254.980	126	21	117	21	628	51	495.214	8	30.000	-0.104	137
3010	778.481	Running | Goals: 8	0	0	1	-5652.400	-10114.601	1440.300	268.200	1460.010	-2270.020	29.999	-178.200	1.104	110.414	11.800	684.700	1.100	0.000	0.000	5369.589	-3575.073	-404.428	968.033	-2254.980	124	21	114	21	617	51	492.206	8	30.000	-0.101	137
3011	778.776	Running | Goals: 8	0	0	1	-5652.400	-10114.601	1440.300	268.200	1460.010	-2270.020	29.999	-178.200	0.000	0.000	11.800	684.700	0.000	0.000	0.000	5369.589	-3575.073	-404.428	968.033	-2254.980	124	21	114	21	617	51	492.206	8	30.000	-0.101	137
3012	779.039	Running | Goals: 8	0	0	1	-5652.400	-10114.601	1440.300	268.200	1460.010	-2270.020	29.999	-178.200	0.000	0.000	11.800	684.700	0.000	0.000	0.000	5369.589	-3575.073	-404.428	968.033	-2254.980	124	21	114	21	617	51	492.206	8	30.000	-0.101	137
