elapsed_s,step_idx,rover_x_cm,rover_y_cm,rover_heading_deg,sensor_index,sensor_label,sensor_x_cm,sensor_y_cm,sensor_yaw_deg,distance_cm,is_obstacle
37.920,174,-5664.00,-10065.00,179.90,15,front_left_wheel_hub_yaw_p15,250.00,245.00,15.00,-1.00,0
37.920,174,-5664.00,-10065.00,179.90,16,front_right_wheel_hub_yaw_n15,250.00,-245.00,-15.00,-1.00,0
38.125,175,-5664.00,-10065.00,179.90,0,front_left_wheel_hub_yaw_p30,250.00,245.00,30.00,0.00,0
38.125,175,-5664.00,-10065.00,179.90,1,front_left_frame_yaw_p20_pitch_n20,325.00,75.00,20.00,540.55,1
38.125,175,-5664.00,-10065.00,179.90,2,front_center_frame_forward,325.00,0.00,0.00,-1.00,0
38.125,175,-5664.00,-10065.00,179.90,3,front_right_frame_yaw_n20_pitch_n20,325.00,-75.00,-20.00,576.63,1
38.125,175,-5664.00,-10065.00,179.90,4,front_right_wheel_hub_yaw_n30,250.00,-245.00,-30.00,-1.00,0
38.125,175,-5664.00,-10065.00,179.90,5,front_left_frame_pitch_n25,325.00,75.00,0.00,441.56,1
38.125,175,-5664.00,-10065.00,179.90,6,front_right_frame_pitch_n25,325.00,-75.00,0.00,449.70,1
38.125,175,-5664.00,-10065.00,179.90,7,left_mid_frame_left_pitch_n20,40.00,235.00,90.00,371.89,1
38.125,175,-5664.00,-10065.00,179.90,8,right_mid_frame_right_pitch_n20,40.00,-235.00,-90.00,416.44,1
38.125,175,-5664.00,-10065.00,179.90,9,rear_left_wheel_hub_back_yaw_p40,-215.00,270.00,140.00,343.06,1
38.125,175,-5664.00,-10065.00,179.90,10,rear_left_frame_backward,-320.00,80.00,180.00,632.40,0
38.125,175,-5664.00,-10065.00,179.90,11,rear_right_frame_backward,-320.00,-50.00,180.00,213.43,1
38.125,175,-5664.00,-10065.00,179.90,12,rear_right_wheel_hub_back_yaw_n40,-215.00,-215.00,-140.00,744.79,0
38.125,175,-5664.00,-10065.00,179.90,13,front_left_frame_yaw_p20_pitch_n10,325.00,75.00,20.00,-1.00,0
38.125,175,-5664.00,-10065.00,179.90,14,front_right_frame_yaw_n20_pitch_n10,325.00,-75.00,-20.00,-1.00,0
38.125,175,-5664.00,-10065.00,179.90,15,front_left_wheel_hub_yaw_p15,250.00,245.00,15.00,-1.00,0
38.125,175,-5664.00,-10065.00,179.90,16,front_right_wheel_hub_yaw_n15,250.00,-245.00,-15.00,-1.00,0
38.355,176,-5664.00,-10065.00,179.90,0,front_left_wheel_hub_yaw_p30,250.00,245.00,30.00,0.00,0
38.355,176,-5664.00,-10065.00,179.90,1,front_left_frame_yaw_p20_pitch_n20,325.00,75.00,20.00,540.55,1
38.355,176,-5664.00,-10065.00,179.90,2,front_center_frame_forward,325.00,0.00,0.00,-1.00,0
38.355,176,-5664.00,-10065.00,179.90,3,front_right_frame_yaw_n20_pitch_n20,325.00,-75.00,-20.00,576.63,1
38.355,176,-5664.00,-10065.00,179.90,4,front_right_wheel_hub_yaw_n30,250.00,-245.00,-30.00,-1.00,0
38.355,176,-5664.00,-10065.00,179.90,5,front_left_frame_pitch_n25,325.00,75.00,0.00,441.56,1
38.355,176,-5664.00,-10065.00,179.90,6,front_right_frame_pitch_n25,325.00,-75.00,0.00,449.70,1
38.355,176,-5664.00,-10065.00,179.90,7,left_mid_frame_left_pitch_n20,40.00,235.00,90.00,371.89,1
38.355,176,-5664.00,-10065.00,179.90,8,right_mid_frame_right_pitch_n20,40.00,-235.00,-90.00,416.44,1
38.355,176,-5664.00,-10065.00,179.90,9,rear_left_wheel_hub_back_yaw_p40,-215.00,270.00,140.00,343.06,1
38.355,176,-5664.00,-10065.00,179.90,10,rear_left_frame_backward,-320.00,80.00,180.00,632.40,0
38.355,176,-5664.00,-10065.00,179.90,11,rear_right_frame_backward,-320.00,-50.00,180.00,213.43,1
38.355,176,-5664.00,-10065.00,179.90,12,rear_right_wheel_hub_back_yaw_n40,-215.00,-215.00,-140.00,744.79,0
38.355,176,-5664.00,-10065.00,179.90,13,front_left_frame_yaw_p20_pitch_n10,325.00,75.00,20.00,-1.00,0
38.355,176,-5664.00,-10065.00,179.90,14,front_right_frame_yaw_n20_pitch_n10,325.00,-75.00,-20.00,-1.00,0
38.355,176,-5664.00,-10065.00,179.90,15,front_left_wheel_hub_yaw_p15,250.00,245.00,15.00,-1.00,0
38.355,176,-5664.00,-10065.00,179.90,16,front_right_wheel_hub_yaw_n15,250.00,-245.00,-15.00,-1.00,0
38.581,177,-5664.00,-10065.00,179.90,0,front_left_wheel_hub_yaw_p30,250.00,245.00,30.00,0.00,0
38.581,177,-5664.00,-10065.00,179.90,1,front_left_frame_yaw_p20_pitch_n20,325.00,75.00,20.00,540.55,1
38.581,177,-5664.00,-10065.00,179.90,2,front_center_frame_forward,325.00,0.00,0.00,-1.00,0
38.581,177,-5664.00,-10065.00,179.90,3,front_right_frame_yaw_n20_pitch_n20,325.00,-75.00,-20.00,576.63,1
38.581,177,-5664.00,-10065.00,179.90,4,front_right_wheel_hub_yaw_n30,250.00,-245.00,-30.00,-1.00,0
38.581,177,-5664.00,-10065.00,179.90,5,front_left_frame_pitch_n25,325.00,75.00,0.00,441.56,1
38.581,177,-5664.00,-10065.00,179.90,6,front_right_frame_pitch_n25,325.00,-75.00,0.00,449.70,1
38.581,177,-5664.00,-10065.00,179.90,7,left_mid_frame_left_pitch_n20,40.00,235.00,90.00,371.89,1
38.581,177,-5664.00,-10065.00,179.90,8,right_mid_frame_right_pitch_n20,40.00,-235.00,-90.00,416.44,1
38.581,177,-5664.00,-10065.00,179.90,9,rear_left_wheel_hub_back_yaw_p40,-215.00,270.00,140.00,343.06,1
38.581,177,-5664.00,-10065.00,179.90,10,rear_left_frame_backward,-320.00,80.00,180.00,632.40,0
38.581,177,-5664.00,-10065.00,179.90,11,rear_right_frame_backward,-320.00,-50.00,180.00,213.43,1
38.581,177,-5664.00,-10065.00,179.90,12,rear_right_wheel_hub_back_yaw_n40,-215.00,-215.00,-140.00,744.79,0
38.581,177,-5664.00,-10065.00,179.90,13,front_left_frame_yaw_p20_pitch_n10,325.00,75.00,20.00,-1.00,0
38.581,177,-5664.00,-10065.00,179.90,14,front_right_frame_yaw_n20_pitch_n10,325.00,-75.00,-20.00,-1.00,0
38.581,177,-5664.00,-10065.00,179.90,15,front_left_wheel_hub_yaw_p15,250.00,245.00,15.00,-1.00,0
38.581,177,-5664.00,-10065.00,179.90,16,front_right_wheel_hub_yaw_n15,250.00,-245.00,-15.00,-1.00,0
38.822,178,-5664.00,-10065.60,179.60,0,front_left_wheel_hub_yaw_p30,250.00,245.00,30.00,0.00,0
38.822,178,-5664.00,-10065.60,179.60,1,front_left_frame_yaw_p20_pitch_n20,325.00,75.00,20.00,542.62,1
38.822,178,-5664.00,-10065.60,179.60,2,front_center_frame_forward,325.00,0.00,0.00,-1.00,0
38.822,178,-5664.00,-10065.60,179.60,3,front_right_frame_yaw_n20_pitch_n20,325.00,-75.00,-20.00,578.29,1
38.822,178,-5664.00,-10065.60,179.60,4,front_right_wheel_hub_yaw_n30,250.00,-245.00,-30.00,-1.00,0
38.822,178,-5664.00,-10065.60,179.60,5,front_left_frame_pitch_n25,325.00,75.00,0.00,442.83,1
38.822,178,-5664.00,-10065.60,179.60,6,front_right_frame_pitch_n25,325.00,-75.00,0.00,450.33,1
38.822,178,-5664.00,-10065.60,179.60,7,left_mid_frame_left_pitch_n20,40.00,235.00,90.00,233.08,1
38.822,178,-5664.00,-10065.60,179.60,8,right_mid_frame_right_pitch_n20,40.00,-235.00,-90.00,416.40,1
38.822,178,-5664.00,-10065.60,179.60,9,rear_left_wheel_hub_back_yaw_p40,-215.00,270.00,140.00,312.64,1
38.822,178,-5664.00,-10065.60,179.60,10,rear_left_frame_backward,-320.00,80.00,180.00,239.47,1
38.822,178,-5664.00,-10065.60,179.60,11,rear_right_frame_backward,-320.00,-50.00,180.00,238.91,1
38.822,178,-5664.00,-10065.60,179.60,12,rear_right_wheel_hub_back_yaw_n40,-215.00,-215.00,-140.00,760.27,0
38.822,178,-5664.00,-10065.60,179.60,13,front_left_frame_yaw_p20_pitch_n10,325.00,75.00,20.00,-1.00,0
38.822,178,-5664.00,-10065.60,179.60,14,front_right_frame_yaw_n20_pitch_n10,325.00,-75.00,-20.00,-1.00,0
38.822,178,-5664.00,-10065.60,179.60,15,front_left_wheel_hub_yaw_p15,250.00,245.00,15.00,-1.00,0
38.822,178,-5664.00,-10065.60,179.60,16,front_right_wheel_hub_yaw_n15,250.00,-245.00,-15.00,-1.00,0
39.029,179,-5664.00,-10065.60,179.60,0,front_left_wheel_hub_yaw_p30,250.00,245.00,30.00,0.00,0
39.029,179,-5664.00,-10065.60,179.60,1,front_left_frame_yaw_p20_pitch_n20,325.00,75.00,20.00,542.62,1
39.029,179,-5664.00,-10065.60,179.60,2,front_center_frame_forward,325.00,0.00,0.00,-1.00,0
39.029,179,-5664.00,-10065.60,179.60,3,front_right_frame_yaw_n20_pitch_n20,325.00,-75.00,-20.00,578.29,1
39.029,179,-5664.00,-10065.60,179.60,4,front_right_wheel_hub_yaw_n30,250.00,-245.00,-30.00,-1.00,0
39.029,179,-5664.00,-10065.60,179.60,5,front_left_frame_pitch_n25,325.00,75.00,0.00,442.83,1
39.029,179,-5664.00,-10065.60,179.60,6,front_right_frame_pitch_n25,325.00,-75.00,0.00,450.33,1
39.029,179,-5664.00,-10065.60,179.60,7,left_mid_frame_left_pitch_n20,40.00,235.00,90.00,233.08,1
39.029,179,-5664.00,-10065.60,179.60,8,right_mid_frame_right_pitch_n20,40.00,-235.00,-90.00,416.40,1
39.029,179,-5664.00,-10065.60,179.60,9,rear_left_wheel_hub_back_yaw_p40,-215.00,270.00,140.00,312.64,1
39.029,179,-5664.00,-10065.60,179.60,10,rear_left_frame_backward,-320.00,80.00,180.00,239.47,1
39.029,179,-5664.00,-10065.60,179.60,11,rear_right_frame_backward,-320.00,-50.00,180.00,238.91,1
39.029,179,-5664.00,-10065.60,179.60,12,rear_right_wheel_hub_back_yaw_n40,-215.00,-215.00,-140.00,760.27,0
39.029,179,-5664.00,-10065.60,179.60,13,front_left_frame_yaw_p20_pitch_n10,325.00,75.00,20.00,-1.00,0
39.029,179,-5664.00,-10065.60,179.60,14,front_right_frame_yaw_n20_pitch_n10,325.00,-75.00,-20.00,-1.00,0
39.029,179,-5664.00,-10065.60,179.60,15,front_left_wheel_hub_yaw_p15,250.00,245.00,15.00,-1.00,0
39.029,179,-5664.00,-10065.60,179.60,16,front_right_wheel_hub_yaw_n15,250.00,-245.00,-15.00,-1.00,0
39.246,180,-5664.00,-10065.60,179.60,0,front_left_wheel_hub_yaw_p30,250.00,245.00,30.00,0.00,0
39.246,180,-5664.00,-10065.60,179.60,1,front_left_frame_yaw_p20_pitch_n20,325.00,75.00,20.00,542.62,1
39.246,180,-5664.00,-10065.60,179.60,2,front_center_frame_forward,325.00,0.00,0.00,-1.00,0
39.246,180,-5664.00,-10065.60,179.60,3,front_right_frame_yaw_n20_pitch_n20,325.00,-75.00,-20.00,578.29,1
39.246,180,-5664.00,-10065.60,179.60,4,front_right_wheel_hub_yaw_n30,250.00,-245.00,-30.00,-1.00,0
39.246,180,-5664.00,-10065.60,179.60,5,front_left_frame_pitch_n25,325.00,75.00,0.00,442.83,1
39.246,180,-5664.00,-10065.60,179.60,6,front_right_frame_pitch_n25,325.00,-75.00,0.00,450.33,1
39.246,180,-5664.00,-10065.60,179.60,7,left_mid_frame_left_pitch_n20,40.00,235.00,90.00,233.08,1
39.246,180,-5664.00,-10065.60,179.60,8,right_mid_frame_right_pitch_n20,40.00,-235.00,-90.00,416.40,1
39.246,180,-5664.00,-10065.60,179.60,9,rear_left_wheel_hub_back_yaw_p40,-215.00,270.00,140.00,312.64,1
39.246,180,-5664.00,-10065.60,179.60,10,rear_left_frame_backward,-320.00,80.00,180.00,239.47,1
39.246,180,-5664.00,-10065.60,179.60,11,rear_right_frame_backward,-320.00,-50.00,180.00,238.91,1
39.246,180,-5664.00,-10065.60,179.60,12,rear_right_wheel_hub_back_yaw_n40,-215.00,-215.00,-140.00,760.27,0
39.246,180,-5664.00,-10065.60,179.60,13,front_left_frame_yaw_p20_pitch_n10,325.00,75.00,20.00,-1.00,0
39.246,180,-5664.00,-10065.60,179.60,14,front_right_frame_yaw_n20_pitch_n10,325.00,-75.00,-20.00,-1.00,0
39.246,180,-5664.00,-10065.60,179.60,15,front_left_wheel_hub_yaw_p15,250.00,245.00,15.00,-1.00,0
39.246,180,-5664.00,-10065.60,179.60,16,front_right_wheel_hub_yaw_n15,250.00,-245.00,-15.00,-1.00,0
39.475,181,-5664.00,-10065.60,179.60,0,front_left_wheel_hub_yaw_p30,250.00,245.00,30.00,0.00,0
39.475,181,-5664.00,-10065.60,179.60,1,front_left_frame_yaw_p20_pitch_n20,325.00,75.00,20.00,542.62,1
39.475,181,-5664.00,-10065.60,179.60,2,front_center_frame_forward,325.00,0.00,0.00,-1.00,0
39.475,181,-5664.00,-10065.60,179.60,3,front_right_frame_yaw_n20_pitch_n20,325.00,-75.00,-20.00,578.29,1
39.475,181,-5664.00,-10065.60,179.60,4,front_right_wheel_hub_yaw_n30,250.00,-245.00,-30.00,-1.00,0
39.475,181,-5664.00,-10065.60,179.60,5,front_left_frame_pitch_n25,325.00,75.00,0.00,442.83,1
39.475,181,-5664.00,-10065.60,179.60,6,front_right_frame_pitch_n25,325.00,-75.00,0.00,450.33,1
39.475,181,-5664.00,-10065.60,179.60,7,left_mid_frame_left_pitch_n20,40.00,235.00,90.00,233.08,1
39.475,181,-5664.00,-10065.60,179.60,8,right_mid_frame_right_pitch_n20,40.00,-235.00,-90.00,416.40,1
39.475,181,-5664.00,-10065.60,179.60,9,rear_left_wheel_hub_back_yaw_p40,-215.00,270.00,140.00,312.64,1
39.475,181,-5664.00,-10065.60,179.60,10,rear_left_frame_backward,-320.00,80.00,180.00,239.47,1
39.475,181,-5664.00,-10065.60,179.60,11,rear_right_frame_backward,-320.00,-50.00,180.00,238.91,1
39.475,181,-5664.00,-10065.60,179.60,12,rear_right_wheel_hub_back_yaw_n40,-215.00,-215.00,-140.00,760.27,0
39.475,181,-5664.00,-10065.60,179.60,13,front_left_frame_yaw_p20_pitch_n10,325.00,75.00,20.00,-1.00,0
39.475,181,-5664.00,-10065.60,179.60,14,front_right_frame_yaw_n20_pitch_n10,325.00,-75.00,-20.00,-1.00,0
39.475,181,-5664.00,-10065.60,179.60,15,front_left_wheel_hub_yaw_p15,250.00,245.00,15.00,-1.00,0
39.475,181,-5664.00,-10065.60,179.60,16,front_right_wheel_hub_yaw_n15,250.00,-245.00,-15.00,-1.00,0
39.690,182,-5663.90,-10066.20,179.30,0,front_left_wheel_hub_yaw_p30,250.00,245.00,30.00,1340991319270490112.00,0
39.690,182,-5663.90,-10066.20,179.30,1,front_left_frame_yaw_p20_pitch_n20,325.00,75.00,20.00,540.58,1
39.690,182,-5663.90,-10066.20,179.30,2,front_center_frame_forward,325.00,0.00,0.00,-1.00,0
39.690,182,-5663.90,-10066.20,179.30,3,front_right_frame_yaw_n20_pitch_n20,325.00,-75.00,-20.00,575.14,1
39.690,182,-5663.90,-10066.20,179.30,4,front_right_wheel_hub_yaw_n30,250.00,-245.00,-30.00,-1.00,0
39.690,182,-5663.90,-10066.20,179.30,5,front_left_frame_pitch_n25,325.00,75.00,0.00,440.81,1
39.690,182,-5663.90,-10066.20,179.30,6,front_right_frame_pitch_n25,325.00,-75.00,0.00,447.54,1
39.690,182,-5663.90,-10066.20,179.30,7,left_mid_frame_left_pitch_n20,40.00,235.00,90.00,241.15,1
39.690,182,-5663.90,-10066.20,179.30,8,right_mid_frame_right_pitch_n20,40.00,-235.00,-90.00,413.81,1
39.690,182,-5663.90,-10066.20,179.30,9,rear_left_wheel_hub_back_yaw_p40,-215.00,270.00,140.00,276.73,1
39.690,182,-5663.90,-10066.20,179.30,10,rear_left_frame_backward,-320.00,80.00,180.00,241.25,1
39.690,182,-5663.90,-10066.20,179.30,11,rear_right_frame_backward,-320.00,-50.00,180.00,264.39,1
39.690,182,-5663.90,-10066.20,179.30,12,rear_right_wheel_hub_back_yaw_n40,-215.00,-215.00,-140.00,596.83,1
39.690,182,-5663.90,-10066.20,179.30,13,front_left_frame_yaw_p20_pitch_n10,325.00,75.00,20.00,-1.00,0
39.690,182,-5663.90,-10066.20,179.30,14,front_right_frame_yaw_n20_pitch_n10,325.00,-75.00,-20.00,-1.00,0
39.690,182,-5663.90,-10066.20,179.30,15,front_left_wheel_hub_yaw_p15,250.00,245.00,15.00,-1.00,0
39.690,182,-5663.90,-10066.20,179.30,16,front_right_wheel_hub_yaw_n15,250.00,-245.00,-15.00,-1.00,0
39.895,183,-5663.90,-10066.20,179.30,0,front_left_wheel_hub_yaw_p30,250.00,245.00,30.00,1340991319270490112.00,0
39.895,183,-5663.90,-10066.20,179.30,1,front_left_frame_yaw_p20_pitch_n20,325.00,75.00,20.00,540.58,1
39.895,183,-5663.90,-10066.20,179.30,2,front_center_frame_forward,325.00,0.00,0.00,-1.00,0
39.895,183,-5663.90,-10066.20,179.30,3,front_right_frame_yaw_n20_pitch_n20,325.00,-75.00,-20.00,575.14,1
39.895,183,-5663.90,-10066.20,179.30,4,front_right_wheel_hub_yaw_n30,250.00,-245.00,-30.00,-1.00,0
39.895,183,-5663.90,-10066.20,179.30,5,front_left_frame_pitch_n25,325.00,75.00,0.00,440.81,1
39.895,183,-5663.90,-10066.20,179.30,6,front_right_frame_pitch_n25,325.00,-75.00,0.00,447.54,1
39.895,183,-5663.90,-10066.20,179.30,7,left_mid_frame_left_pitch_n20,40.00,235.00,90.00,241.15,1
39.895,183,-5663.90,-10066.20,179.30,8,right_mid_frame_right_pitch_n20,40.00,-235.00,-90.00,413.81,1
39.895,183,-5663.90,-10066.20,179.30,9,rear_left_wheel_hub_back_yaw_p40,-215.00,270.00,140.00,276.73,1
39.895,183,-5663.90,-10066.20,179.30,10,rear_left_frame_backward,-320.00,80.00,180.00,241.25,1
39.895,183,-5663.90,-10066.20,179.30,11,rear_right_frame_backward,-320.00,-50.00,180.00,264.39,1
39.895,183,-5663.90,-10066.20,179.30,12,rear_right_wheel_hub_back_yaw_n40,-215.00,-215.00,-140.00,596.83,1
39.895,183,-5663.90,-10066.20,179.30,13,front_left_frame_yaw_p20_pitch_n10,325.00,75.00,20.00,-1.00,0
39.895,183,-5663.90,-10066.20,179.30,14,front_right_frame_yaw_n20_pitch_n10,325.00,-75.00,-20.00,-1.00,0
39.895,183,-5663.90,-10066.20,179.30,15,front_left_wheel_hub_yaw_p15,250.00,245.00,15.00,-1.00,0
39.895,183,-5663.90,-10066.20,179.30,16,front_right_wheel_hub_yaw_n15,250.00,-245.00,-15.00,-1.00,0
40.124,184,-5663.90,-10066.20,179.30,0,front_left_wheel_hub_yaw_p30,250.00,245.00,30.00,1340991319270490112.00,0
40.124,184,-5663.90,-10066.20,179.30,1,front_left_frame_yaw_p20_pitch_n20,325.00,75.00,20.00,540.58,1
40.124,184,-5663.90,-10066.20,179.30,2,front_center_frame_forward,325.00,0.00,0.00,-1.00,0
40.124,184,-5663.90,-10066.20,179.30,3,front_right_frame_yaw_n20_pitch_n20,325.00,-75.00,-20.00,575.14,1
40.124,184,-5663.90,-10066.20,179.30,4,front_right_wheel_hub_yaw_n30,250.00,-245.00,-30.00,-1.00,0
40.124,184,-5663.90,-10066.20,179.30,5,front_left_frame_pitch_n25,325.00,75.00,0.00,440.81,1
40.124,184,-5663.90,-10066.20,179.30,6,front_right_frame_pitch_n25,325.00,-75.00,0.00,447.54,1
40.124,184,-5663.90,-10066.20,179.30,7,left_mid_frame_left_pitch_n20,40.00,235.00,90.00,241.15,1
40.124,184,-5663.90,-10066.20,179.30,8,right_mid_frame_right_pitch_n20,40.00,-235.00,-90.00,413.81,1
40.124,184,-5663.90,-10066.20,179.30,9,rear_left_wheel_hub_back_yaw_p40,-215.00,270.00,140.00,276.73,1
40.124,184,-5663.90,-10066.20,179.30,10,rear_left_frame_backward,-320.00,80.00,180.00,241.25,1
40.124,184,-5663.90,-10066.20,179.30,11,rear_right_frame_backward,-320.00,-50.00,180.00,264.39,1
40.124,184,-5663.90,-10066.20,179.30,12,rear_right_wheel_hub_back_yaw_n40,-215.00,-215.00,-140.00,596.83,1
40.124,184,-5663.90,-10066.20,179.30,13,front_left_frame_yaw_p20_pitch_n10,325.00,75.00,20.00,-1.00,0
40.124,184,-5663.90,-10066.20,179.30,14,front_right_frame_yaw_n20_pitch_n10,325.00,-75.00,-20.00,-1.00,0
40.124,184,-5663.90,-10066.20,179.30,15,front_left_wheel_hub_yaw_p15,250.00,245.00,15.00,-1.00,0
40.124,184,-5663.90,-10066.20,179.30,16,front_right_wheel_hub_yaw_n15,250.00,-245.00,-15.00,-1.00,0
40.343,185,-5663.90,-10066.20,179.30,0,front_left_wheel_hub_yaw_p30,250.00,245.00,30.00,1340991319270490112.00,0
40.343,185,-5663.90,-10066.20,179.30,1,front_left_frame_yaw_p20_pitch_n20,325.00,75.00,20.00,540.58,1
40.343,185,-5663.90,-10066.20,179.30,2,front_center_frame_forward,325.00,0.00,0.00,-1.00,0
40.343,185,-5663.90,-10066.20,179.30,3,front_right_frame_yaw_n20_pitch_n20,325.00,-75.00,-20.00,575.14,1
40.343,185,-5663.90,-10066.20,179.30,4,front_right_wheel_hub_yaw_n30,250.00,-245.00,-30.00,-1.00,0
40.343,185,-5663.90,-10066.20,179.30,5,front_left_frame_pitch_n25,325.00,75.00,0.00,440.81,1
40.343,185,-5663.90,-10066.20,179.30,6,front_right_frame_pitch_n25,325.00,-75.00,0.00,447.54,1
40.343,185,-5663.90,-10066.20,179.30,7,left_mid_frame_left_pitch_n20,40.00,235.00,90.00,241.15,1
40.343,185,-5663.90,-10066.20,179.30,8,right_mid_frame_right_pitch_n20,40.00,-235.00,-90.00,413.81,1
40.343,185,-5663.90,-10066.20,179.30,9,rear_left_wheel_hub_back_yaw_p40,-215.00,270.00,140.00,276.73,1
40.343,185,-5663.90,-10066.20,179.30,10,rear_left_frame_backward,-320.00,80.00,180.00,241.25,1
40.343,185,-5663.90,-10066.20,179.30,11,rear_right_frame_backward,-320.00,-50.00,180.00,264.39,1
40.343,185,-5663.90,-10066.20,179.30,12,rear_right_wheel_hub_back_yaw_n40,-215.00,-215.00,-140.00,596.83,1
40.343,185,-5663.90,-10066.20,179.30,13,front_left_frame_yaw_p20_pitch_n10,325.00,75.00,20.00,-1.00,0
40.343,185,-5663.90,-10066.20,179.30,14,front_right_frame_yaw_n20_pitch_n10,325.00,-75.00,-20.00,-1.00,0
40.343,185,-5663.90,-10066.20,179.30,15,front_left_wheel_hub_yaw_p15,250.00,245.00,15.00,-1.00,0
40.343,185,-5663.90,-10066.20,179.30,16,front_right_wheel_hub_yaw_n15,250.00,-245.00,-15.00,-1.00,0
40.562,186,-5663.90,-10066.20,179.30,0,front_left_wheel_hub_yaw_p30,250.00,245.00,30.00,1340991319270490112.00,0
40.562,186,-5663.90,-10066.20,179.30,1,front_left_frame_yaw_p20_pitch_n20,325.00,75.00,20.00,540.58,1
40.562,186,-5663.90,-10066.20,179.30,2,front_center_frame_forward,325.00,0.00,0.00,-1.00,0
40.562,186,-5663.90,-10066.20,179.30,3,front_right_frame_yaw_n20_pitch_n20,325.00,-75.00,-20.00,575.14,1
40.562,186,-5663.90,-10066.20,179.30,4,front_right_wheel_hub_yaw_n30,250.00,-245.00,-30.00,-1.00,0
40.562,186,-5663.90,-10066.20,179.30,5,front_left_frame_pitch_n25,325.00,75.00,0.00,440.81,1
40.562,186,-5663.90,-10066.20,179.30,6,front_right_frame_pitch_n25,325.00,-75.00,0.00,447.54,1
40.562,186,-5663.90,-10066.20,179.30,7,left_mid_frame_left_pitch_n20,40.00,235.00,90.00,241.15,1
40.562,186,-5663.90,-10066.20,179.30,8,right_mid_frame_right_pitch_n20,40.00,-235.00,-90.00,413.81,1
40.562,186,-5663.90,-10066.20,179.30,9,rear_left_wheel_hub_back_yaw_p40,-215.00,270.00,140.00,276.73,1
40.562,186,-5663.90,-10066.20,179.30,10,rear_left_frame_backward,-320.00,80.00,180.00,241.25,1
40.562,186,-5663.90,-10066.20,179.30,11,rear_right_frame_backward,-320.00,-50.00,180.00,264.39,1
40.562,186,-5663.90,-10066.20,179.30,12,rear_right_wheel_hub_back_yaw_n40,-215.00,-215.00,-140.00,596.83,1
40.562,186,-5663.90,-10066.20,179.30,13,front_left_frame_yaw_p20_pitch_n10,325.00,75.00,20.00,-1.00,0
40.562,186,-5663.90,-10066.20,179.30,14,front_right_frame_yaw_n20_pitch_n10,325.00,-75.00,-20.00,-1.00,0
40.562,186,-5663.90,-10066.20,179.30,15,front_left_wheel_hub_yaw_p15,250.00,245.00,15.00,-1.00,0
40.562,186,-5663.90,-10066.20,179.30,16,front_right_wheel_hub_yaw_n15,250.00,-245.00,-15.00,-1.00,0
40.797,187,-5663.90,-10067.10,178.80,0,front_left_wheel_hub_yaw_p30,250.00,245.00,30.00,0.00,0
40.797,187,-5663.90,-10067.10,178.80,1,front_left_frame_yaw_p20_pitch_n20,325.00,75.00,20.00,-1.00,0
40.797,187,-5663.90,-10067.10,178.80,2,front_center_frame_forward,325.00,0.00,0.00,-1.00,0
40.797,187,-5663.90,-10067.10,178.80,3,front_right_frame_yaw_n20_pitch_n20,325.00,-75.00,-20.00,-1.00,0
40.797,187,-5663.90,-10067.10,178.80,4,front_right_wheel_hub_yaw_n30,250.00,-245.00,-30.00,-1.00,0
40.797,187,-5663.90,-10067.10,178.80,5,front_left_frame_pitch_n25,325.00,75.00,0.00,445.46,1
40.797,187,-5663.90,-10067.10,178.80,6,front_right_frame_pitch_n25,325.00,-75.00,0.00,450.40,1
40.797,187,-5663.90,-10067.10,178.80,7,left_mid_frame_left_pitch_n20,40.00,235.00,90.00,340.86,1
40.797,187,-5663.90,-10067.10,178.80,8,right_mid_frame_right_pitch_n20,40.00,-235.00,-90.00,408.14,1
40.797,187,-5663.90,-10067.10,178.80,9,rear_left_wheel_hub_back_yaw_p40,-215.00,270.00,140.00,616.47,0
40.797,187,-5663.90,-10067.10,178.80,10,rear_left_frame_backward,-320.00,80.00,180.00,267.03,1
40.797,187,-5663.90,-10067.10,178.80,11,rear_right_frame_backward,-320.00,-50.00,180.00,260.01,1
40.797,187,-5663.90,-10067.10,178.80,12,rear_right_wheel_hub_back_yaw_n40,-215.00,-215.00,-140.00,597.94,1
40.797,187,-5663.90,-10067.10,178.80,13,front_left_frame_yaw_p20_pitch_n10,325.00,75.00,20.00,-1.00,0
40.797,187,-5663.90,-10067.10,178.80,14,front_right_frame_yaw_n20_pitch_n10,325.00,-75.00,-20.00,-1.00,0
40.797,187,-5663.90,-10067.10,178.80,15,front_left_wheel_hub_yaw_p15,250.00,245.00,15.00,1917.13,0
40.797,187,-5663.90,-10067.10,178.80,16,front_right_wheel_hub_yaw_n15,250.00,-245.00,-15.00,-1.00,0
41.003,188,-5663.90,-10067.10,178.80,0,front_left_wheel_hub_yaw_p30,250.00,245.00,30.00,0.00,0
41.003,188,-5663.90,-10067.10,178.80,1,front_left_frame_yaw_p20_pitch_n20,325.00,75.00,20.00,-1.00,0
